"id","hotel_id","url_id","language","description","created_at","updated_at"
"0312485c-64e1-43de-b5bb-ec8074ddfcf1","d169fdf6-04c2-4294-b92f-facd1f11d1e6","7d7f0b61-d210-476f-a0e3-2619750f2831","es","The Island Garden Hotel se encuentra en Nassau, en la región de Nueva Providencia, a 13 km de Parque acuático Atlantis Aquaventure. Este hotel de 2 estrellas ofrece piscina al aire libre y tiene habitaciones con aire acondicionado, wifi gratis y baño privado. Este alojamiento libre de humo está a 4 min a pie de Cable Beach.

En el hotel, cada habitación dispone de armario. En The Island Garden Hotel, las habitaciones tienen escritorio y TV de pantalla plana, y algunas también ofrecen balcón. Todas las habitaciones cuentan con nevera.

El aeropuerto (Aeropuerto Internacional Lynden Pindling) está a 6 km.","2026-03-14 02:14:48.967734+00","2026-03-14 02:14:48.967737+00"
"0efb5039-d173-4f5f-acad-5a855e38e655","7c3bcf18-6744-4078-85a7-1e32bc79620c","0df96619-3db0-42ee-89aa-e4078ef4bcf8","pt","South Bank tem bicicletas gratuitas, um centro de fitness e um terraço para banhos de sol com piscina e pequeno-almoço à carta em Long Bay Hills. Este resort de 5 estrelas dispõe de um jardim, quartos com ar condicionado e acesso Wi-Fi gratuito. Há estacionamento privado gratuito e este resort também apresenta aluguer de carros para explorar a área circundante.

Todos os quartos do alojamento dispõem de área de estar, televisão de ecrã plano e cofre. O alojamento fornece alguns quartos com vistas do mar, e cada quarto inclui varanda. As acomodações têm roupa de cama.

Em South Bank vai encontrar um restaurante que serve gastronomia mediterrânica. Além disso, há também a possibilidade de solicitar opções vegetariano, vegan e sem glúten.

Pode jogar ténis em South Bank.

Os funcionários da receção falam inglês, espanhol e francês, e estão sempre disponíveis para ajudar.

Long Bay Beach fica a alguns passos de South Bank. O Aeroporto Internacional de Providenciales fica a 14 km da propriedade.","2026-03-14 02:12:10.816292+00","2026-03-14 02:12:10.816294+00"
"31c73be5-66de-4bdb-b866-61791c06055a","723e4add-07cd-4382-94d9-2257d6216422","9c60ff02-6a48-4af4-a782-a0fb4cdf6bc6","de","This impressive resort is located on Grace Bay Beach, on Providenciales, part of the Turks and Caicos Islands. It offers an extensive spa, 3 outdoor pools and a private beach area.

The stylish, air-conditioned suites at Grace Bay Club feature free Wi-Fi, a flat-screen TV, DVD player and iPod docking station. Each one has a private terrace with ocean views.

The resort features  Infiniti Restaurant & Raw Bar, where guests enjoy fine dining on dishes with fresh, local ingredients, while The Grill and Krave Restaurants offer international dishes in an informal environment. There is also a pool bar and an infinity bar which stretches right to the ocean.

The Anani Spa offers a range of fitness and massage treatments. There is also a fitness centre and tennis courts. For children there is the Kids’ Town, which offers entertainment, arts and crafts.

There is a golf course just 2 minutes’ drive from Grace Bay Club, and the nearby beaches are great for scuba diving and other water sports. Providenciales Airport is 12 minutes’ drive away.","2026-03-14 02:13:30.785428+00","2026-03-14 02:13:30.785432+00"
"6559d930-3d79-4279-9977-c6115833c00e","a88f938f-a3b1-420a-8e32-4024ee86952b","9c60ff02-6a48-4af4-a782-a0fb4cdf6bc6","fr","This impressive resort is located on Grace Bay Beach, on Providenciales, part of the Turks and Caicos Islands. It offers an extensive spa, 3 outdoor pools and a private beach area.

The stylish, air-conditioned suites at Grace Bay Club feature free Wi-Fi, a flat-screen TV, DVD player and iPod docking station. Each one has a private terrace with ocean views.

The resort features  Infiniti Restaurant & Raw Bar, where guests enjoy fine dining on dishes with fresh, local ingredients, while The Grill and Krave Restaurants offer international dishes in an informal environment. There is also a pool bar and an infinity bar which stretches right to the ocean.

The Anani Spa offers a range of fitness and massage treatments. There is also a fitness centre and tennis courts. For children there is the Kids’ Town, which offers entertainment, arts and crafts.

There is a golf course just 2 minutes’ drive from Grace Bay Club, and the nearby beaches are great for scuba diving and other water sports. Providenciales Airport is 12 minutes’ drive away.","2026-03-14 02:17:59.640353+00","2026-03-14 02:17:59.640356+00"
"2ebd45ce-e6f9-4cb1-8a8c-b4a05e778ef4","ad68e98e-c6c9-4105-a22f-e9d9896ba66a","9c60ff02-6a48-4af4-a782-a0fb4cdf6bc6","it","This impressive resort is located on Grace Bay Beach, on Providenciales, part of the Turks and Caicos Islands. It offers an extensive spa, 3 outdoor pools and a private beach area.

The stylish, air-conditioned suites at Grace Bay Club feature free Wi-Fi, a flat-screen TV, DVD player and iPod docking station. Each one has a private terrace with ocean views.

The resort features  Infiniti Restaurant & Raw Bar, where guests enjoy fine dining on dishes with fresh, local ingredients, while The Grill and Krave Restaurants offer international dishes in an informal environment. There is also a pool bar and an infinity bar which stretches right to the ocean.

The Anani Spa offers a range of fitness and massage treatments. There is also a fitness centre and tennis courts. For children there is the Kids’ Town, which offers entertainment, arts and crafts.

There is a golf course just 2 minutes’ drive from Grace Bay Club, and the nearby beaches are great for scuba diving and other water sports. Providenciales Airport is 12 minutes’ drive away.","2026-03-14 02:22:09.379777+00","2026-03-14 02:22:09.37978+00"
"3e0830af-09c2-4d2a-8490-bba05719329a","f985445c-5188-4360-a459-5cbec9d1570d","7d7f0b61-d210-476f-a0e3-2619750f2831","de","Die Unterkunft The Island Garden Hotel in Nassau bietet Familienzimmer mit Klimaanlage, eigenen Badezimmern und modernen Annehmlichkeiten wie Kühlschränken, Schreibtischen, Mikrowellen, Duschen, Fernsehern und Kleiderschränken.Freizeiteinrichtungen:Sie können das ganzjährig geöffnete Außenpool und kostenloses WLAN in der gesamten Unterkunft genießen. Zu den weiteren Merkmalen gehören Balkone und Terrassen mit Gartenblick, die entspannende Rückzugsorte bieten.Bequeme Lage:Die Unterkunft liegt 6 km vom Internationalen Flughafen Lynden Pindling entfernt und ist nur 4 Gehminuten vom Cable Beach entfernt. Der Wasserpark Atlantis Aquaventure ist 13 km entfernt und bietet Unterhaltung für alle Altersgruppen.","2026-03-14 02:23:28.749739+00","2026-03-14 02:23:28.749742+00"
"e3c402e0-1207-4844-8369-16deca937f0a","7d436556-4c0b-4d68-8d14-d1ba9e7a118a","9c60ff02-6a48-4af4-a782-a0fb4cdf6bc6","nl","This impressive resort is located on Grace Bay Beach, on Providenciales, part of the Turks and Caicos Islands. It offers an extensive spa, 3 outdoor pools and a private beach area.

The stylish, air-conditioned suites at Grace Bay Club feature free Wi-Fi, a flat-screen TV, DVD player and iPod docking station. Each one has a private terrace with ocean views.

The resort features  Infiniti Restaurant & Raw Bar, where guests enjoy fine dining on dishes with fresh, local ingredients, while The Grill and Krave Restaurants offer international dishes in an informal environment. There is also a pool bar and an infinity bar which stretches right to the ocean.

The Anani Spa offers a range of fitness and massage treatments. There is also a fitness centre and tennis courts. For children there is the Kids’ Town, which offers entertainment, arts and crafts.

There is a golf course just 2 minutes’ drive from Grace Bay Club, and the nearby beaches are great for scuba diving and other water sports. Providenciales Airport is 12 minutes’ drive away.","2026-03-14 02:24:47.969851+00","2026-03-14 02:24:47.969855+00"
"ae4f4047-f7cf-4ab9-a331-3f01a276414f","3a16740e-aa77-43eb-88d6-98bf142450d5","7d7f0b61-d210-476f-a0e3-2619750f2831","fr","L’établissement The Island Garden Hotel se trouve à Nassau, dans la région New Providence. Il vous accueille à 13 km de ce lieu d’intérêt : Aquaventure Waterpark de l'Atlantis The Palm. Cet hôtel 2 étoiles propose une piscine extérieure ainsi que des hébergements dotés de la climatisation, d’une connexion Wi-Fi gratuite et d’une salle de bains privative. Cet établissement non-fumeurs vous accueille à 300 mètres de : Cable Beach.

Les hébergements possèdent une armoire. Vous bénéficierez d’un bureau et d’une télévision à écran plat. Certains hébergements possèdent également un balcon. Vous profiterez aussi d’un réfrigérateur.

L'aéroport le plus proche (Aéroport international Lynden Pindling) est à 6 km.","2026-03-14 02:28:02.114316+00","2026-03-14 02:28:02.114319+00"
"42710125-ad40-4883-b6f5-a5b927b393a3","e0716855-8fda-4233-bb98-31755fb38940","7d7f0b61-d210-476f-a0e3-2619750f2831","nl","The Island Garden Hotel ligt in Nassau, in de regio New Providence, op 13 km van waterpark Atlantis Aquaventure. Het hotel met 2 sterren biedt een buitenzwembad en heeft kamers met airconditioning, gratis WiFi, een eigen badkamer. De accommodatie is rookvrij en bevindt zich op 4 minuten lopen van Cable Beach.

Alle kamers bij het hotel hebben een kledingkast. Iedere kamer heeft een bureau en een flatscreen-tv, en een aantal kamers bij The Island Garden Hotel hebben een balkon. Alle kamers zijn voorzien van een koelkast.

Vliegveld Internationale luchthaven Lynden Pindling ligt op 6 km van de accommodatie.","2026-03-14 02:35:16.194686+00","2026-03-14 02:35:16.194689+00"
"d294fa96-ee2a-4fb8-a5be-dec01f4ffecf","48d630fc-9daa-4e83-b0fe-c89040b0e0f1","9c60ff02-6a48-4af4-a782-a0fb4cdf6bc6","pt","This impressive resort is located on Grace Bay Beach, on Providenciales, part of the Turks and Caicos Islands. It offers an extensive spa, 3 outdoor pools and a private beach area.

The stylish, air-conditioned suites at Grace Bay Club feature free Wi-Fi, a flat-screen TV, DVD player and iPod docking station. Each one has a private terrace with ocean views.

The resort features  Infiniti Restaurant & Raw Bar, where guests enjoy fine dining on dishes with fresh, local ingredients, while The Grill and Krave Restaurants offer international dishes in an informal environment. There is also a pool bar and an infinity bar which stretches right to the ocean.

The Anani Spa offers a range of fitness and massage treatments. There is also a fitness centre and tennis courts. For children there is the Kids’ Town, which offers entertainment, arts and crafts.

There is a golf course just 2 minutes’ drive from Grace Bay Club, and the nearby beaches are great for scuba diving and other water sports. Providenciales Airport is 12 minutes’ drive away.","2026-03-14 02:29:20.51842+00","2026-03-14 02:29:20.518423+00"
"43cbae2d-a49e-475e-bfec-c81fe49736ca","21961fa2-e714-4caf-be47-8baf6099a068","7d7f0b61-d210-476f-a0e3-2619750f2831","it","Situato a Nassau (New Providence), The Island Garden Hotel è posizionato a 13 km da Parco acquatico Aquaventure presso l'Atlantis Paradise Island. Con una piscina all'aperto, l'hotel a 2 stelle presenta camere climatizzate con WiFi gratuito e bagno privato. L'alloggio è interamente non fumatori ed è ubicato a 300 metri da Cable Beach.

Presso questo hotel, tutte le camere sono dotate di un armadio. Presso The Island Garden Hotel, alcune camere presentano un balcone mentre ogni camera dispone di scrivania e TV a schermo piatto. Tutte le camere presentano un frigorifero.

Aeroporto Internazionale Lynden Pindling si trova a 6 km dalla struttura.","2026-03-14 02:30:38.5267+00","2026-03-14 02:30:38.526703+00"
"f4fe9ad8-c459-4d09-a09d-65c15898bd55","729a908c-a945-4765-811a-a4fe9ce61398","62c2aa7f-0abb-4e2b-8c1b-04be9a96b138","en","Beachfront Location: Hôtel Le Roy in Oistins offers direct beachfront access with stunning sea views. Guests can relax on the terrace or balcony and enjoy the lush garden.

Spa Facilities: The hotel features a year-round outdoor swimming pool and spa facilities. Free WiFi is available throughout the property.

Dining Experience: A family-friendly restaurant serves British, American, and Caribbean cuisines for lunch and dinner. Vegetarian options are available, complemented by a buffet breakfast.

Convenient Services: The hotel provides a paid airport shuttle service, concierge, housekeeping, room service, car hire, and a tour desk. Free on-site private parking is available.","2026-03-14 02:38:08.907247+00","2026-03-14 02:38:08.90725+00"
"167f1733-b106-4caf-ab0b-56cc4af349b8","d7f68347-1d43-451b-a8a3-d69390d483eb","7d7f0b61-d210-476f-a0e3-2619750f2831","pt","Em Nassau, na área de New Providence, The Island Garden Hotel localiza-se a 13 km de Parque Aquático Atlantis Aquaventure. Este hotel de 2 estrelas dispõe de uma piscina exterior, quartos com ar condicionado, acesso Wi-Fi gratuito e casa de banho privativa. Este alojamento não fumador encontra-se a 4 minutos a pé de Cable Beach.

No alojamento, cada quarto está equipado com roupeiro. Cada quarto tem secretária e uma televisão de ecrã plano, e alguns quartos incluem varanda. Todos os quartos providenciam um frigorífico.

O Aeroporto Internacional Lynden Pindling fica a 6 km da propriedade.","2026-03-14 02:39:29.019289+00","2026-03-14 02:39:29.019292+00"
"87063e69-613a-4544-8f78-eac4ac909b2d","edc5688b-173d-43c0-b044-2ee29ad7a6b2","62c2aa7f-0abb-4e2b-8c1b-04be9a96b138","de","Beachfront Location: Hôtel Le Roy in Oistins offers direct beachfront access with stunning sea views. Guests can relax on the terrace or balcony and enjoy the lush garden.

Spa Facilities: The hotel features a year-round outdoor swimming pool and spa facilities. Free WiFi is available throughout the property.

Dining Experience: A family-friendly restaurant serves British, American, and Caribbean cuisines for lunch and dinner. Vegetarian options are available, complemented by a buffet breakfast.

Convenient Services: The hotel provides a paid airport shuttle service, concierge, housekeeping, room service, car hire, and a tour desk. Free on-site private parking is available.","2026-03-14 02:40:47.236985+00","2026-03-14 02:40:47.236988+00"
"bcaeb86e-44e6-457d-bced-d551c85b8e52","0a9db174-8f0d-4f92-ba76-aed7fc64bf16","62c2aa7f-0abb-4e2b-8c1b-04be9a96b138","it","Posizione fronte oceano: l’Hôtel Le Roy di Oistins offre accesso diretto alla spiaggia con splendide viste sul mare. Gli ospiti possono rilassarsi sulla terrazza o sul balcone e nel rigoglioso giardino.

Zona spa: l’hotel dispone di una piscina scoperta, aperta tutto l’anno, e di una zona spa. Il WiFi è gratuito in tutte le aree.

Servizio di ristorazione: Un ristorante adatto alle famiglie serve piatti della cucina britannica, americana e caraibica a pranzo e a cena. Sono disponibili opzioni vegetariane, completate da una colazione a buffet.

Servizi per il massimo comfort: l’hotel offre un servizio navetta aeroportuale a pagamento, concierge, servizio di pulizia, servizio in camera, autonoleggio e un banco escursioni. In loco troverete anche un parcheggio privato gratuito.","2026-03-14 02:49:37.502901+00","2026-03-14 02:49:37.502903+00"
"6c01678a-e8ac-42bb-8875-aaa4a813a1aa","204f13ed-1837-48a9-8f4c-b6592aa3d897","3b19174b-965c-405b-8040-437eafefbbed","fr","Situé sur la plage de Barbarons, à 13 km de Victoria, l'établissement Avani + Barbarons Seychelles propose un jardin tropical et une piscine extérieure. Une connexion Wi-Fi est accessible gratuitement dans tous les hébergements.

Lumineuses, les chambres sont climatisées et équipées d’une télévision par satellite à écran plat, d’un minibar, d’un bureau et d’un coffre-fort. La salle de bains privative est pourvue d’une baignoire ou d’une douche, et d’articles de toilette gratuits. Toutes les chambres comprennent un balcon, et certaines offrent une vue sur le jardin ou l’océan.

L’établissement Avani Seychelles Barbarons dispose d’un large choix de restaurants, où vous pourrez déguster un assortiment de cuisines locales et internationales, des collations légères et des boissons.

L’aéroport international des Seychelles est à 16 km.","2026-03-14 02:55:41.070461+00","2026-03-14 02:55:41.070464+00"
"05e2bc40-0923-4922-8539-d5c56d361d2c","16a672a9-1dce-4ca1-8d16-715347cf2952","3696b80a-fd28-41be-8287-8931bf09d6f2","es","Cheval Blanc Seychelles está en Mahé, a pocos pasos de Playa de Anse Intendance, y dispone de alojamiento con piscina al aire libre, parking privado gratis, jardín y restaurante. El alojamiento ofrece bar y se encuentra a 28 km de Victoria Clock Tower. El resort tiene sauna, club infantil y wifi gratis en todo el alojamiento.

El resort ofrece habitaciones con aire acondicionado, escritorio, cafetera, nevera, microondas, caja fuerte, TV de pantalla plana, terraza y baño privado con ducha. Todas las habitaciones están equipadas con hervidor, algunas ofrecen balcón y otras también cuentan con vistas al mar. En Cheval Blanc Seychelles, cada habitación cuenta con ropa de cama y toallas.

Hay opciones buffet o a la carta de desayuno disponibles en el alojamiento.

Se puede jugar al billar y al ping-pong en Cheval Blanc Seychelles, y también hay alquiler de coches.

El personal de recepción habla árabe, checo, alemán y inglés, y estará encantado de ayudar en cualquier momento.

Seychelles National Botanical Gardens está a 28 km del alojamiento, y Michael Adams Art Studio está a 6,2 km. El aeropuerto (Aeropuerto internacional de Seychelles) está a 16 km.","2026-03-14 03:00:27.823395+00","2026-03-14 03:00:27.8234+00"
"65ed25dc-ceb7-4d57-8fce-08dee537da41","a5f3e7d0-1f07-47d9-a712-0be169e18790","62c2aa7f-0abb-4e2b-8c1b-04be9a96b138","es","Beachfront Location: Hôtel Le Roy in Oistins offers direct beachfront access with stunning sea views. Guests can relax on the terrace or balcony and enjoy the lush garden.

Spa Facilities: The hotel features a year-round outdoor swimming pool and spa facilities. Free WiFi is available throughout the property.

Dining Experience: A family-friendly restaurant serves British, American, and Caribbean cuisines for lunch and dinner. Vegetarian options are available, complemented by a buffet breakfast.

Convenient Services: The hotel provides a paid airport shuttle service, concierge, housekeeping, room service, car hire, and a tour desk. Free on-site private parking is available.","2026-03-14 02:33:56.166897+00","2026-03-14 02:33:56.1669+00"
"9a084c70-b3a2-47c4-abfa-9105caae8644","1475ed44-49d6-4e44-8540-fa2e62ae912f","62c2aa7f-0abb-4e2b-8c1b-04be9a96b138","fr","Beachfront Location: Hôtel Le Roy in Oistins offers direct beachfront access with stunning sea views. Guests can relax on the terrace or balcony and enjoy the lush garden.

Spa Facilities: The hotel features a year-round outdoor swimming pool and spa facilities. Free WiFi is available throughout the property.

Dining Experience: A family-friendly restaurant serves British, American, and Caribbean cuisines for lunch and dinner. Vegetarian options are available, complemented by a buffet breakfast.

Convenient Services: The hotel provides a paid airport shuttle service, concierge, housekeeping, room service, car hire, and a tour desk. Free on-site private parking is available.","2026-03-14 02:45:27.174275+00","2026-03-14 02:45:27.174278+00"
"000c4656-85a3-4a0d-ad3e-b33eeb0f80e2","0776c4fc-69bb-4bbc-9720-6024498740e4","62c2aa7f-0abb-4e2b-8c1b-04be9a96b138","nl","Locatie aan zee: Hôtel Le Roy in Oistins biedt directe toegang tot het strand en een prachtig uitzicht op zee. Je kunt lekker ontspannen op het terras of balkon en genieten van de weelderige tuin.

Spagedeelte: Het hotel beschikt het hele jaar door over een buitenzwembad en spafaciliteiten. In de hele accommodatie is gratis WiFi beschikbaar.

Dineren: Het gezinsvriendelijke restaurant serveert Britse, Amerikaanse en Caribische gerechten voor lunch en diner. Er zijn vegetarische opties beschikbaar, aangevuld met een ontbijtbuffet.

Handige services: Het hotel biedt een betaalde luchthavenshuttleservice, schoonmaakservice, roomservice, autoverhuur en een excursiebalie. Er is ook een conciërge aanwezig. Bij de accommodatie kun je gratis privéparkeren.","2026-03-14 02:52:16.457009+00","2026-03-14 02:52:16.457013+00"
"74e238fc-3777-420f-b5b7-02d463ce87ed","c2e9e4d7-a759-4617-ad01-7db9e2ff7459","62c2aa7f-0abb-4e2b-8c1b-04be9a96b138","pt","Beachfront Location: Hôtel Le Roy in Oistins offers direct beachfront access with stunning sea views. Guests can relax on the terrace or balcony and enjoy the lush garden.

Spa Facilities: The hotel features a year-round outdoor swimming pool and spa facilities. Free WiFi is available throughout the property.

Dining Experience: A family-friendly restaurant serves British, American, and Caribbean cuisines for lunch and dinner. Vegetarian options are available, complemented by a buffet breakfast.

Convenient Services: The hotel provides a paid airport shuttle service, concierge, housekeeping, room service, car hire, and a tour desk. Free on-site private parking is available.","2026-03-14 02:57:00.695541+00","2026-03-14 02:57:00.695544+00"
"21ec6df5-2e4b-4c1e-a103-bbde90cc1cfa","1c32d90d-9f61-459b-b60f-e3250222863b","3b19174b-965c-405b-8040-437eafefbbed","it","Located right on Barbarons Beach, Avani+ Barbarons Seychelles offers a tropical garden, outdoor swimming pool and is located 13 km from Victoria. Free WiFi is available in all rooms.

The bright rooms feature air conditioning and come fitted with a flat-screen satellite TV, minibar, desk and safe. The private bathrooms offer a bath or shower and free toiletries. Each room has a balcony, some with a garden view and others with an ocean view.

There is a variety of dining options available at Avani+ Barbarons Seychelles, offering a mix of international and local cuisines, light bites and drinks.

The Seychelles International Airport is 16 km away.","2026-03-14 02:58:20.376035+00","2026-03-14 02:58:20.376037+00"
"66c6672b-80b9-464d-9b9e-1465e4448411","23f9ee80-e1c6-43ba-9ffa-192720647386","3b19174b-965c-405b-8040-437eafefbbed","es","Located right on Barbarons Beach, Avani+ Barbarons Seychelles offers a tropical garden, outdoor swimming pool and is located 13 km from Victoria. Free WiFi is available in all rooms.

The bright rooms feature air conditioning and come fitted with a flat-screen satellite TV, minibar, desk and safe. The private bathrooms offer a bath or shower and free toiletries. Each room has a balcony, some with a garden view and others with an ocean view.

There is a variety of dining options available at Avani+ Barbarons Seychelles, offering a mix of international and local cuisines, light bites and drinks.

The Seychelles International Airport is 16 km away.","2026-03-14 02:42:07.481653+00","2026-03-14 02:42:07.481657+00"
"b7e16d0c-28cd-4a7b-8d79-296b124fb017","7f2f2535-615a-4ac8-8219-b3a726e0a6b7","3b19174b-965c-405b-8040-437eafefbbed","en","Located right on Barbarons Beach, Avani+ Barbarons Seychelles offers a tropical garden, outdoor swimming pool and is located 13 km from Victoria. Free WiFi is available in all rooms.

The bright rooms feature air conditioning and come fitted with a flat-screen satellite TV, minibar, desk and safe. The private bathrooms offer a bath or shower and free toiletries. Each room has a balcony, some with a garden view and others with an ocean view.

There is a variety of dining options available at Avani+ Barbarons Seychelles, offering a mix of international and local cuisines, light bites and drinks.

The Seychelles International Airport is 16 km away.","2026-03-14 02:48:20.139687+00","2026-03-14 02:48:20.139689+00"
"35769074-7ec4-4e51-9af2-defce90efe39","b0b3d7d4-28ff-45f5-81ee-886d6183da8e","3b19174b-965c-405b-8040-437eafefbbed","de","Direkt am Strand Barbarons erwartet Sie das Avani Barbarons Seychelles mit einem tropischen Garten und einem Pool. Hier wohnen Sie 13 km von Victoria entfernt. WLAN ist in allen Zimmern kostenlos verfügbar.

Die hellen, klimatisierten Zimmer verfügen über einen Flachbild-Sat-TV, eine Minibar, einen Schreibtisch und einen Safe. Das eigene Bad ist mit einer Badewanne oder Dusche sowie kostenfreien Pflegeprodukten ausgestattet. Jedes Zimmer hat einen Balkon, von denen einige Gartenblick und andere Meerblick bieten.

Freuen Sie sich auf im Avani Barbarons Seychelles auf verschiedene Speisemöglichkeiten mit einer Mischung aus internationaler und regionaler Küche, leichten Snacks und Getränken.

Der internationale Flughafen Seychellen befindet sich 16 km entfernt.","2026-03-14 02:50:57.988975+00","2026-03-14 02:50:57.988977+00"
"4be059d2-3fe1-467c-be64-d1d670ffbdd6","ccf956ec-4713-4f27-b8e2-1c74c3460f25","3b19174b-965c-405b-8040-437eafefbbed","nl","Located right on Barbarons Beach, Avani+ Barbarons Seychelles offers a tropical garden, outdoor swimming pool and is located 13 km from Victoria. Free WiFi is available in all rooms.

The bright rooms feature air conditioning and come fitted with a flat-screen satellite TV, minibar, desk and safe. The private bathrooms offer a bath or shower and free toiletries. Each room has a balcony, some with a garden view and others with an ocean view.

There is a variety of dining options available at Avani+ Barbarons Seychelles, offering a mix of international and local cuisines, light bites and drinks.

The Seychelles International Airport is 16 km away.","2026-03-14 03:02:15.155358+00","2026-03-14 03:02:15.155363+00"
"fedf6683-c093-4c12-a5d5-6c8dc92f16d0","851f1170-33b5-4f6d-8129-84e0a9829f6e","3b19174b-965c-405b-8040-437eafefbbed","pt","Located right on Barbarons Beach, Avani+ Barbarons Seychelles offers a tropical garden, outdoor swimming pool and is located 13 km from Victoria. Free WiFi is available in all rooms.

The bright rooms feature air conditioning and come fitted with a flat-screen satellite TV, minibar, desk and safe. The private bathrooms offer a bath or shower and free toiletries. Each room has a balcony, some with a garden view and others with an ocean view.

There is a variety of dining options available at Avani+ Barbarons Seychelles, offering a mix of international and local cuisines, light bites and drinks.

The Seychelles International Airport is 16 km away.","2026-03-14 03:08:32.047027+00","2026-03-14 03:08:32.04703+00"
"60288d8a-da70-4f4c-9c8e-2a74a29c8aba","07a78036-3ed3-4949-bcbc-816fa107aba8","db9615b5-01bd-4986-880e-40b63dea3ac4","en","Comfortable Accommodations:Gardens Hill Resort & Spa in Beau Vallon offers family rooms with sea, garden, or mountain views. Each room includes air-conditioning, a private bathroom, and modern amenities.Exceptional Facilities:Guests enjoy spa facilities, a fitness centre, terrace, restaurant, bar, and a year-round outdoor swimming pool. Free WiFi is available throughout the resort.Dining Experience:The restaurant serves continental, buffet, vegetarian, and vegan breakfasts. Lunch and dinner menus cater to special diets.Prime Location:Beau Vallon Beach is a 5-minute walk away. Seychelles International Airport is 14 km from the resort. Nearby attractions include Victoria Clock Tower (5 km) and Seychelles National Botanical Gardens (7 km). Hiking trails surround the area.","2026-03-14 03:22:49.354732+00","2026-03-14 03:22:49.354735+00"
"2e5170a8-a4aa-479a-b4e9-30ce00a23236","933a3078-f4c6-4038-ae56-7b59414f1a3d","db9615b5-01bd-4986-880e-40b63dea3ac4","fr","L’établissement Gardens Hill Resort & Spa vous accueille à Beau Vallon, à 500 mètres de ce lieu d’intérêt : Plage de Beau Vallon. Il comprend une piscine extérieure, une salle de sport, une terrasse et un parking privé gratuit. Il possède un restaurant et un bar, à respectivement 5 km et 6,6 km de : Victoria Clock Tower et Seychelles National Botanical Gardens. L’établissement propose une réception ouverte 24h/24, des transferts aéroport, un service de concierge et une connexion Wi-Fi gratuite dans l’ensemble de ses locaux.

Les hébergements sont dotés de la climatisation, d’un bureau, d’une machine à café, d’un réfrigérateur, d’un minibar, d’un coffre-fort, d’une télévision à écran plat et d’une salle de bains privative avec un bidet. Vous bénéficierez d'une bouilloire. Certains hébergements possèdent également un balcon et d'autres offrent une vue sur la mer. Des serviettes et du linge de lit sont fournis.

Un petit-déjeuner buffet, continental ou végétarien est servi sur place.

Vous séjournerez à respectivement 4,9 km et 11 km de ces lieux d’intérêt : Seychelles National Museum et Morne Seychellois. L'aéroport le plus proche (Aéroport international des Seychelles) est à 14 km.","2026-03-14 03:35:13.16215+00","2026-03-14 03:35:13.162155+00"
"ef986b1a-826d-40a6-b989-3587c77855e6","9f198c59-be5d-4bfe-bf72-a13999a43c0d","db9615b5-01bd-4986-880e-40b63dea3ac4","it","Ubicato a Beau Vallon, a 500 metri da Beau Vallon Beach, Gardens Hill Resort & Spa propone una piscina all'aperto, un parcheggio privato gratuito, un centro fitness e una terrazza. A 5 km da Victoria Clock Tower e 6,6 km da Seychelles National Botanical Gardens, la struttura mette a disposizione un ristorante e un bar. L'alloggio prevede una reception 24 ore su 24, transfer aeroportuali, un servizio concierge e il WiFi gratuito in tutta la struttura.

Questo resort offre agli ospiti camere climatizzate con una scrivania, una macchina da caffè, un frigorifero, un minibar e una cassaforte. Non manca poi la TV a schermo piatto e un bagno privato con bidet. Le camere comprendono un bollitore elettrico, mentre alcune camere hanno un balcone e altre vantano anche la vista sul mare. Presso Gardens Hill Resort & Spa, ogni camera dispone di lenzuola e asciugamani.

A colazione troverete opzioni a buffet, continentali o vegetariane.

Seychelles National Museum è a 4,9 km da questa struttura, mentre Morne Seychellois si trova a 11 km dalla struttura. Aeroporto Internazionale delle Seychelles si trova a 14 km di distanza.","2026-03-14 03:41:32.751541+00","2026-03-14 03:41:32.751544+00"
"e6707686-ebe1-410b-a38d-c19c16b034a1","75c2a7d4-ba77-4036-ad62-3bf9054ff49b","db9615b5-01bd-4986-880e-40b63dea3ac4","es","Gardens Hill Resort & Spa está en Beau Vallon, a 5 min a pie de Playa de Beau Vallon, y dispone de alojamiento con piscina al aire libre, parking privado gratis, centro de fitness y terraza. El alojamiento tiene restaurante, además de bar. El alojamiento ofrece recepción 24 horas, traslado para ir o volver del aeropuerto, servicio de conserjería y wifi gratis en todo el alojamiento.

El resort ofrece habitaciones con aire acondicionado, escritorio, cafetera, nevera, minibar, caja fuerte, TV de pantalla plana y baño privado con bidet. Cada habitación cuenta con hervidor, algunas ofrecen balcón y otras también incluyen vistas al mar. En Gardens Hill Resort & Spa, las habitaciones tienen ropa de cama y toallas.

El desayuno está disponible e incluye opciones buffet, continentales o vegetarianas.

Victoria Clock Tower está a 5 km del alojamiento, y Seychelles National Botanical Gardens está a 6,6 km. El aeropuerto (Aeropuerto internacional de Seychelles) está a 14 km.","2026-03-14 03:14:56.035422+00","2026-03-14 03:14:56.035425+00"
